"","종목코드","종목명","종가","대비","등락률","시장구분","업종명","시가총액","EPS","PER","선행.EPS","선행.PER","BPS","PBR","주당배당금","배당수익률"
"1397","019010","베뉴지",2250,-20,-0.88,"KOSDAQ","유통",1.0845e+11,1036,2.17,NA,NA,7537,0.3,30,1.33
"1398","352770","클리노믹스",7960,-290,-3.52,"KOSDAQ","기타서비스",108416322360,1214,6.56,NA,NA,4456,1.79,0,0
"1399","322780","코퍼스코리아",2865,-135,-4.5,"KOSDAQ","오락·문화",108308820990,242,11.84,NA,NA,1422,2.01,15,0.52
"1400","225220","제놀루션",11260,120,1.08,"KOSDAQ","제약",107992802100,3594,3.13,NA,NA,9003,1.25,400,3.55
"1401","244920","에이플러스에셋",4775,-20,-0.42,"KOSPI","기타금융",107951734075,535,8.93,605,7.9,4341,1.1,150,3.14
"1402","092440","기신정기",3695,-15,-0.4,"KOSPI","기계",1.07894e+11,291,12.7,NA,NA,8569,0.43,150,4.06
"1403","024850","피에스엠씨",2655,240,9.94,"KOSDAQ","반도체",107722977030,NA,NA,NA,NA,370,7.18,0,0
"1404","027830","대성창투",2690,-80,-2.89,"KOSDAQ","금융",1.076e+11,191,14.08,NA,NA,1471,1.83,0,0
"1405","105740","디케이락",11740,10,0.09,"KOSDAQ","기계·장비",107512020220,1065,11.02,NA,NA,11709,1,200,1.7
"1406","038110","에코플라스틱",3145,-125,-3.82,"KOSDAQ","운송장비·부품",107462668650,170,18.5,NA,NA,3852,0.82,50,1.59
"1407","005740","크라운해태홀딩스",7220,-120,-1.63,"KOSPI","기타금융",107197845340,294,24.56,NA,NA,18951,0.38,100,1.39
"1408","002460","화성산업",10550,-170,-1.59,"KOSPI","건설업",107082500000,2467,4.28,NA,NA,34410,0.31,1000,9.48
"1409","006370","대구백화점",9890,-50,-0.5,"KOSPI","유통업",107025732790,NA,NA,NA,NA,30511,0.32,100,1.01
"1410","003720","삼영화학",3140,40,1.29,"KOSPI","화학",1.0676e+11,102,30.78,NA,NA,1434,2.19,0,0
"1411","099220","SDN",1897,-37,-1.91,"KOSDAQ","유통",106557925467,NA,NA,NA,NA,1831,1.04,0,0
"1412","000220","유유제약",6180,-70,-1.12,"KOSPI","의약품",106495929180,NA,NA,NA,NA,6458,0.96,105,1.7
"1413","158430","아톤",24400,-850,-3.37,"KOSDAQ","소프트웨어",106471278800,300,81.33,NA,NA,12225,2,0,0
"1414","024950","삼천리자전거",8010,-160,-1.96,"KOSDAQ","유통",106321351770,360,22.25,NA,NA,8181,0.98,150,1.87
"1415","014790","HL D&I",2805,-25,-0.88,"KOSPI","건설업",106193375805,1122,2.5,914,3.07,8822,0.32,100,3.57
"1416","004540","깨끗한나라",2850,-40,-1.38,"KOSPI","종이목재",106135975050,225,12.67,NA,NA,6103,0.47,0,0
"1417","065370","위세아이텍",15240,-560,-3.54,"KOSDAQ","출판·매체복제",106080671760,680,22.41,812,18.78,4171,3.65,150,0.98
"1418","072020","중앙백신",10640,-40,-0.37,"KOSDAQ","제약",105974400000,772,13.78,NA,NA,9528,1.12,100,0.94
"1419","041910","에스텍파마",8900,1540,20.92,"KOSDAQ","제약",105894540700,589,15.11,NA,NA,10556,0.84,100,1.12
"1420","170030","현대공업",6900,180,2.68,"KOSDAQ","운송장비·부품",1.05846e+11,828,8.33,NA,NA,8334,0.83,132,1.91
"1421","225190","삼양옵틱스",10420,-100,-0.95,"KOSDAQ","의료·정밀기기",105759748960,1054,9.89,NA,NA,3703,2.81,900,8.64
"1422","053700","삼보모터스",5470,-70,-1.26,"KOSDAQ","운송장비·부품",105746056410,728,7.51,NA,NA,12923,0.42,50,0.91
"1423","092870","엑시콘",9700,-180,-1.82,"KOSDAQ","반도체",105233330900,3307,2.93,NA,NA,12608,0.77,100,1.03
"1424","195990","에이비프로바이오",384,-24,-5.88,"KOSDAQ","기계·장비",105096852864,NA,NA,NA,NA,529,0.73,0,0
"1425","377460","위니아에이드",6810,-280,-3.95,"KOSDAQ","운송",104829088050,2501,2.72,1606,4.24,9922,0.69,0,0
"1426","264660","씨앤지하이테크",12250,-140,-1.13,"KOSDAQ","반도체",104817639500,609,20.11,NA,NA,9458,1.3,150,1.22
"1427","347000","센코",12680,-320,-2.46,"KOSDAQ","의료·정밀기기",104625773920,327,38.78,NA,NA,4684,2.71,0,0
"1428","307930","컴퍼니케이",6700,-180,-2.62,"KOSDAQ","금융",1.04587e+11,1210,5.54,374,17.93,4766,1.41,250,3.73
"1429","064480","브리지텍",8750,-300,-3.31,"KOSDAQ","컴퓨터서비스",104584375000,245,35.71,NA,NA,3458,2.53,120,1.37
"1430","013310","아진산업",2695,-35,-1.28,"KOSDAQ","운송장비·부품",104583738490,62,43.47,NA,NA,5455,0.49,0,0
"1431","033320","제이씨현시스템",5470,-80,-1.44,"KOSDAQ","유통",104555943040,801,6.83,NA,NA,5811,0.94,110,2.01
"1432","037950","엘컴텍",1236,61,5.19,"KOSDAQ","IT부품",104377133484,48,25.75,NA,NA,763,1.62,0,0
"1433","199820","제일전기공업",9390,-160,-1.68,"KOSDAQ","일반전기전자",104322900000,1162,8.08,NA,NA,10446,0.9,300,3.19
"1434","260660","알리코제약",6800,-70,-1.02,"KOSDAQ","제약",104223742800,327,20.8,NA,NA,5404,1.26,70,1.03
"1435","066410","버킷스튜디오",1238,-48,-3.73,"KOSDAQ","통신서비스",104128088388,1217,1.02,NA,NA,2485,0.5,0,0
"1436","054930","유신",34650,-900,-2.53,"KOSDAQ","기타서비스",1.0395e+11,4035,8.59,NA,NA,31434,1.1,750,2.16
"1437","000500","가온전선",16340,-270,-1.63,"KOSPI","전기전자",103904850840,1285,12.72,NA,NA,58877,0.28,420,2.57
"1438","009200","무림페이퍼",2495,-45,-1.77,"KOSPI","종이목재",103815228450,NA,NA,NA,NA,9473,0.26,25,1
"1439","214420","토니모리",4315,-140,-3.14,"KOSPI","화학",103796457685,NA,NA,NA,NA,3829,1.13,0,0
"1440","004720","팜젠사이언스",6550,-70,-1.06,"KOSPI","의약품",103692329500,2206,2.97,NA,NA,8356,0.78,0,0
"1441","417180","핑거스토리",7840,-230,-2.85,"KOSDAQ","디지털컨텐츠",103618332160,NA,NA,NA,NA,NA,NA,0,0
"1442","227840","현대코퍼레이션홀딩스",11340,-70,-0.61,"KOSPI","유통업",103203480240,1434,7.91,NA,NA,22443,0.51,500,4.41
"1443","425420","티에프이",9060,-610,-6.31,"KOSDAQ","반도체",103111860000,1094,8.28,NA,NA,3321,2.73,34,0.38
"1444","052790","액토즈소프트",9100,-370,-3.91,"KOSDAQ","디지털컨텐츠",103108805800,3424,2.66,NA,NA,17896,0.51,0,0
"1445","002760","보락",1720,-39,-2.22,"KOSPI","화학",1.03028e+11,28,61.43,NA,NA,760,2.26,5,0.29
"1446","017040","광명전기",2375,-40,-1.66,"KOSPI","전기전자",102926835625,134,17.72,NA,NA,2486,0.96,10,0.42
"1447","076080","웰크론한텍",4630,-135,-2.83,"KOSDAQ","건설",102775151910,NA,NA,NA,NA,3298,1.4,0,0
"1448","013720","CBI",380,12,3.26,"KOSDAQ","운송장비·부품",102764216620,NA,NA,NA,NA,137,2.77,0,0
"1449","004960","한신공영",8880,-270,-2.95,"KOSPI","건설업",102747833760,4187,2.12,4392,2.02,58000,0.15,350,3.94
"1450","038070","서린바이오",12070,-240,-1.95,"KOSDAQ","유통",102603159320,1871,6.45,NA,NA,8988,1.34,100,0.83
"1451","241710","코스메카코리아",9600,-230,-2.34,"KOSDAQ","화학",1.02528e+11,834,11.51,890,10.79,13319,0.72,0,0
"1452","035000","지투알",6170,-60,-0.96,"KOSPI","서비스업",102220913530,1067,5.78,NA,NA,9942,0.62,350,5.67
"1453","149980","하이로닉",7240,-230,-3.08,"KOSDAQ","의료·정밀기기",102113104800,500,14.48,NA,NA,4173,1.73,0,0
"1454","009470","삼화전기",15430,-320,-2.03,"KOSPI","전기전자",102051242600,2131,7.24,NA,NA,9852,1.57,300,1.94
"1455","005800","신영와코루",11300,-130,-1.14,"KOSPI","섬유의복",1.017e+11,721,15.67,NA,NA,35880,0.31,150,1.33
"1456","007680","대원",7560,-240,-3.08,"KOSDAQ","건설",101655343440,2385,3.17,NA,NA,24304,0.31,300,3.97
"1457","091090","세원이앤씨",470,-20,-4.08,"KOSPI","기계",101473600190,NA,NA,NA,NA,1166,0.4,0,0
"1458","092460","한라IMS",5740,-10,-0.17,"KOSDAQ","운송장비·부품",101124260580,237,24.22,NA,NA,5319,1.08,100,1.74
"1459","191420","테고사이언스",12470,-230,-1.81,"KOSDAQ","제약",101117159980,17,733.53,NA,NA,6046,2.06,0,0
"1460","036670","KCI",8960,-120,-1.32,"KOSDAQ","화학",100979200000,944,9.49,NA,NA,7674,1.17,200,2.23
"1461","066310","큐에스아이",10890,-290,-2.59,"KOSDAQ","반도체",100967952690,185,58.86,NA,NA,7980,1.36,100,0.92
"1462","069920","아이에스이커머스",3905,-585,-13.03,"KOSDAQ","유통",100851943610,1135,3.44,NA,NA,2637,1.48,0,0
"1463","317690","퀀타매트릭스",6110,510,9.11,"KOSDAQ","의료·정밀기기",100689201210,NA,NA,NA,NA,3544,1.72,0,0
"1464","008110","대동전자",9590,-230,-2.34,"KOSPI","전기전자",100603386730,1015,9.45,NA,NA,20487,0.47,250,2.61
"1465","016090","대현",2270,-35,-1.52,"KOSPI","섬유의복",100520843700,435,5.22,NA,NA,4991,0.45,90,3.96
"1466","038680","에스넷",5550,-130,-2.29,"KOSDAQ","컴퓨터서비스",100327072500,NA,NA,NA,NA,4259,1.3,50,0.9
"1467","004650","창해에탄올",10910,-250,-2.24,"KOSDAQ","음식료·담배",100272555350,1297,8.41,NA,NA,17750,0.61,600,5.5
"1468","004910","조광페인트",7830,-120,-1.51,"KOSPI","화학",1.00224e+11,NA,NA,NA,NA,17256,0.45,100,1.28
"1469","242040","나무기술",2895,-90,-3.02,"KOSDAQ","출판·매체복제",100185134280,NA,NA,NA,NA,1183,2.45,0,0
"1470","066590","우수AMS",2560,-20,-0.78,"KOSDAQ","운송장비·부품",100027146240,NA,NA,NA,NA,2218,1.15,0,0
"1471","156100","엘앤케이바이오",7460,-260,-3.37,"KOSDAQ","의료·정밀기기",100006216140,NA,NA,NA,NA,1827,4.08,0,0
"1472","173130","오파스넷",8430,10,0.12,"KOSDAQ","소프트웨어",99983424900,530,15.91,NA,NA,2469,3.41,50,0.59
"1473","042510","라온시큐어",2585,-90,-3.36,"KOSDAQ","소프트웨어",99953538410,NA,NA,NA,NA,805,3.21,0,0
"1474","001260","남광토건",10160,-440,-4.15,"KOSPI","건설업",99898931520,2208,4.6,NA,NA,8935,1.14,0,0
"1475","137080","나래나노텍",9030,-110,-1.2,"KOSDAQ","기계·장비",99866580660,2082,4.34,NA,NA,7456,1.21,200,2.21
"1476","025550","한국선재",4175,-85,-2,"KOSDAQ","금속",99820901650,506,8.25,NA,NA,4452,0.94,0,0
"1477","042110","에스씨디",2065,-75,-3.5,"KOSDAQ","일반전기전자",99800549660,143,14.44,NA,NA,2310,0.89,30,1.45
"1478","241690","유니테크노",3990,-60,-1.48,"KOSDAQ","운송장비·부품",99796144350,395,10.1,NA,NA,3753,1.06,0,0
"1479","071090","하이스틸",4935,-65,-1.3,"KOSPI","철강금속",99644909385,576,8.57,NA,NA,6894,0.72,40,0.81
"1480","087260","모바일어플라이언스",3035,-90,-2.88,"KOSDAQ","소프트웨어",98797933135,77,39.42,NA,NA,1347,2.25,0,0
"1481","007110","일신석재",1274,-6,-0.47,"KOSPI","유통업",98679721140,NA,NA,NA,NA,675,1.89,0,0
"1482","234100","폴라리스세원",2055,-60,-2.84,"KOSDAQ","운송장비·부품",98643668175,208,9.88,NA,NA,2322,0.89,0,0
"1483","004770","써니전자",2830,-80,-2.75,"KOSPI","전기전자",98611381130,129,21.94,NA,NA,1956,1.45,0,0
"1484","093230","이아이디",852,-23,-2.63,"KOSPI","유통업",98593618068,60,14.2,NA,NA,2670,0.32,0,0
"1485","131030","옵투스제약",6100,-90,-1.45,"KOSDAQ","제약",98534288200,617,9.89,NA,NA,7918,0.77,100,1.64
"1486","290520","신도기연",6180,-190,-2.98,"KOSDAQ","기계·장비",98443457160,103,60,NA,NA,4001,1.54,0,0
"1487","196450","코아시아옵틱스",2385,-75,-3.05,"KOSDAQ","의료·정밀기기",98339813010,NA,NA,NA,NA,1831,1.3,0,0
"1488","049520","유아이엘",4510,-240,-5.05,"KOSDAQ","IT부품",98250061360,NA,NA,NA,NA,6655,0.68,0,0
"1489","049550","잉크테크",5010,-80,-1.57,"KOSDAQ","화학",98227447770,91,55.05,NA,NA,2985,1.68,0,0
"1490","263860","지니언스",10400,-50,-0.48,"KOSDAQ","소프트웨어",98223840000,719,14.46,1140,9.12,4660,2.23,120,1.15
"1491","018700","바른손",2795,-10,-0.36,"KOSDAQ","유통",98159720815,559,5,NA,NA,2171,1.29,0,0
"1492","072770","율호",1773,31,1.78,"KOSDAQ","소프트웨어",97898157711,49,36.18,NA,NA,956,1.85,0,0
"1493","031820","콤텍시스템",807,-13,-1.59,"KOSPI","서비스업",97688533062,28,28.82,NA,NA,1158,0.7,0,0
"1494","168330","내츄럴엔도텍",3075,-105,-3.3,"KOSDAQ","기타서비스",97646317500,NA,NA,NA,NA,1408,2.18,0,0
"1495","081150","티플랙스",4015,-100,-2.43,"KOSDAQ","금속",97437634030,430,9.34,NA,NA,5970,0.67,30,0.75
"1496","106190","하이텍팜",13740,-260,-1.86,"KOSDAQ","제약",97399864680,NA,NA,NA,NA,13244,1.04,50,0.36
"1497","155660","DSR",6080,-130,-2.09,"KOSPI","철강금속",9.728e+10,768,7.92,NA,NA,10991,0.55,50,0.82
"1498","051490","나라엠앤디",6840,-60,-0.87,"KOSDAQ","기계·장비",9.7128e+10,262,26.11,NA,NA,6064,1.13,50,0.73
"1499","006660","삼성공조",11950,600,5.29,"KOSPI","운수장비",97109452300,NA,NA,NA,NA,27193,0.44,80,0.67
"1500","333430","일승",3160,-65,-2.02,"KOSDAQ","운송장비·부품",97096520520,NA,NA,NA,NA,1007,3.14,0,0
"1501","002720","국제약품",4805,-105,-2.14,"KOSPI","의약품",97037690945,NA,NA,NA,NA,3565,1.35,0,0
"1502","160600","이큐셀",3100,0,0,"KOSDAQ","기계·장비",96895912600,83,37.35,NA,NA,1183,2.62,0,0
"1503","090150","아이윈",2325,55,2.42,"KOSDAQ","운송장비·부품",96847189125,82,28.35,NA,NA,2062,1.13,100,4.3
"1504","269620","시스웍",889,0,0,"KOSDAQ","의료·정밀기기",96529874504,NA,NA,NA,NA,454,1.96,0,0
"1505","417500","제이아이테크",11770,-540,-4.39,"KOSDAQ","반도체",96469109220,977,12.05,NA,NA,3705,3.18,0,0
"1506","009810","플레이그램",810,-9,-1.1,"KOSPI","유통업",96467661180,NA,NA,NA,NA,577,1.4,0,0
"1507","377330","이지트로닉스",11900,-330,-2.7,"KOSDAQ","일반전기전자",96383502600,16,743.75,241,49.43,3346,3.56,0,0
"1508","290380","대유",3900,0,0,"KOSDAQ","화학",96383086800,407,9.58,NA,NA,4883,0.8,0,0
"1509","048430","유라테크",8350,40,0.48,"KOSDAQ","일반전기전자",9.6192e+10,238,35.08,NA,NA,10355,0.81,100,1.2
"1510","163560","동일고무벨트",6920,200,2.98,"KOSPI","화학",9.6188e+10,436,15.87,NA,NA,14643,0.47,80,1.16
"1511","043220","티에스넥스젠",891,-22,-2.41,"KOSDAQ","기계·장비",96140485089,NA,NA,NA,NA,497,1.79,0,0
"1512","002360","SH에너지화학",865,-7,-0.8,"KOSPI","화학",96130676450,6,144.17,NA,NA,835,1.04,10,1.16
"1513","024890","대원화성",2330,-70,-2.92,"KOSPI","화학",96110524160,NA,NA,NA,NA,1742,1.34,0,0
"1514","369370","블리츠웨이",2255,-65,-2.8,"KOSDAQ","기타제조",95821584210,NA,NA,NA,NA,458,4.92,0,0
"1515","058730","다스코",4940,-60,-1.2,"KOSPI","기계",95820888540,NA,NA,NA,NA,7481,0.66,0,0
"1516","010960","삼호개발",3820,-45,-1.16,"KOSPI","건설업",9.55e+10,621,6.15,NA,NA,9871,0.39,190,4.97
"1517","033560","블루콤",5580,-310,-5.26,"KOSDAQ","IT부품",9.5418e+10,4,1395,NA,NA,9373,0.6,5,0.09
"1518","115440","우리넷",9140,-190,-2.04,"KOSDAQ","통신장비",95371924100,211,43.32,NA,NA,6752,1.35,0,0
"1519","053980","오상자이엘",5370,-200,-3.59,"KOSDAQ","컴퓨터서비스",95306126340,259,20.73,NA,NA,3657,1.47,0,0
"1520","086820","바이오솔루션",11700,-300,-2.5,"KOSDAQ","제약",95278084200,NA,NA,NA,NA,5635,2.08,0,0
"1521","008870","금비",95100,1400,1.49,"KOSPI","비금속광물",9.51e+10,4566,20.83,NA,NA,129156,0.74,1600,1.68
"1522","019990","에너토크",9710,-180,-1.82,"KOSDAQ","기계·장비",94731614480,194,50.05,NA,NA,4727,2.05,70,0.72
"1523","017180","명문제약",2790,-20,-0.71,"KOSPI","의약품",94730136660,NA,NA,NA,NA,2374,1.18,0,0
"1524","014710","사조씨푸드",5500,-200,-3.51,"KOSPI","음식료품",94701986500,572,9.62,NA,NA,13357,0.41,60,1.09
"1525","123570","이엠넷",4250,-95,-2.19,"KOSDAQ","기타서비스",94673331500,1180,3.6,NA,NA,4060,1.05,200,4.71
"1526","089850","유비벨록스",12690,-250,-1.93,"KOSDAQ","소프트웨어",94625954460,1817,6.98,NA,NA,13695,0.93,0,0
"1527","148930","에이치와이티씨",9370,-190,-1.99,"KOSDAQ","IT부품",94592145810,994,9.43,NA,NA,2259,4.15,0,0
"1528","012790","신일제약",8190,-200,-2.38,"KOSDAQ","제약",94524590160,581,14.1,NA,NA,9839,0.83,100,1.22
"1529","105550","트루윈",2130,-50,-2.29,"KOSDAQ","일반전기전자",94428165360,NA,NA,NA,NA,1535,1.39,0,0
"1530","170790","파이오링크",13760,-230,-1.64,"KOSDAQ","통신장비",94343100800,1672,8.23,NA,NA,9268,1.48,250,1.82
"1531","013870","지엠비코리아",4945,-35,-0.7,"KOSPI","운수장비",94312424600,511,9.68,NA,NA,12569,0.39,80,1.62
"1532","000910","유니온",6030,10,0.17,"KOSPI","비금속광물",94138062570,564,10.69,NA,NA,8391,0.72,125,2.07
"1533","023810","인팩",9410,70,0.75,"KOSPI","운수장비",9.41e+10,306,30.75,NA,NA,10103,0.93,180,1.91
"1534","025440","DH오토웨어",660,9,1.38,"KOSDAQ","일반전기전자",9.405e+10,NA,NA,NA,NA,345,1.91,0,0
"1535","053450","세코닉스",6350,-110,-1.7,"KOSDAQ","의료·정밀기기",93934299050,289,21.97,856,7.42,6764,0.94,0,0
"1536","330730","스톤브릿지벤처스",5190,-380,-6.82,"KOSDAQ","금융",93709757700,1511,3.43,NA,NA,4245,1.22,0,0
"1537","096040","이트론",146,-2,-1.35,"KOSDAQ","정보기기",93605169070,NA,NA,NA,NA,132,1.11,0,0
"1538","043910","자연과환경",1149,-48,-4.01,"KOSDAQ","기타서비스",93505109844,NA,NA,NA,NA,723,1.59,0,0
"1539","003010","혜인",7350,-240,-3.16,"KOSPI","유통업",93438690450,507,14.5,NA,NA,10380,0.71,130,1.77
"1540","175250","아이큐어",2485,-105,-4.05,"KOSDAQ","제약",93332544480,NA,NA,NA,NA,3854,0.64,0,0
"1541","101170","우림피티에스",6910,100,1.47,"KOSDAQ","기계·장비",9.3285e+10,266,25.98,NA,NA,6204,1.11,100,1.45
"1542","004270","남성",2575,15,0.59,"KOSPI","유통업",93246312000,226,11.39,NA,NA,3790,0.68,25,0.97
"1543","056090","이노시스",1180,0,0,"KOSDAQ","의료·정밀기기",93078496760,NA,NA,NA,NA,620,1.9,0,0
"1544","069510","에스텍",8530,30,0.35,"KOSDAQ","일반전기전자",93062300000,NA,NA,NA,NA,15088,0.57,0,0
"1545","053350","이니텍",4700,20,0.43,"KOSDAQ","소프트웨어",93017305200,274,17.15,NA,NA,6209,0.76,20,0.43
"1546","065710","서호전기",18060,60,0.33,"KOSDAQ","일반전기전자",9.3009e+10,3381,5.34,NA,NA,16649,1.08,1000,5.54
"1547","075180","새론오토모티브",4840,0,0,"KOSPI","운수장비",9.2928e+10,730,6.63,NA,NA,12416,0.39,140,2.89
"1548","020710","시공테크",4625,-55,-1.18,"KOSDAQ","기타서비스",92721861250,146,31.68,NA,NA,5886,0.79,50,1.08
"1549","050960","수산아이앤티",13730,-20,-0.15,"KOSDAQ","출판·매체복제",92691230000,263,52.21,NA,NA,11803,1.16,125,0.91
"1550","052220","iMBC",4025,120,3.07,"KOSDAQ","디지털컨텐츠",9.2575e+10,48,83.85,NA,NA,2403,1.67,0,0
"1551","016740","두올",2790,95,3.53,"KOSPI","운수장비",92256037200,492,5.67,NA,NA,5970,0.47,80,2.87
"1552","000890","보해양조",663,-3,-0.45,"KOSPI","음식료품",92236645527,NA,NA,NA,NA,611,1.09,0,0
"1553","368770","파이버프로",2805,-30,-1.06,"KOSDAQ","의료·정밀기기",92156101125,NA,NA,NA,NA,1802,1.56,0,0
"1554","092300","현우산업",4930,-200,-3.9,"KOSDAQ","IT부품",92056982880,NA,NA,NA,NA,4840,1.02,100,2.03
"1555","128660","피제이메탈",3710,-60,-1.59,"KOSDAQ","금속",92020498990,740,5.01,NA,NA,2364,1.57,150,4.04
"1556","446070","유니드비티플러스",8660,-130,-1.48,"KOSPI","종이목재",91893121900,NA,NA,NA,NA,NA,NA,0,0
"1557","072470","우리산업홀딩스",4865,25,0.52,"KOSDAQ","운송장비·부품",91886913965,52,93.56,NA,NA,6946,0.7,35,0.72
"1558","003310","대주산업",2590,70,2.78,"KOSDAQ","음식료·담배",91666186500,108,23.98,NA,NA,1823,1.42,30,1.16
"1559","025750","한솔홈데코",1136,-10,-0.87,"KOSPI","종이목재",91522009264,68,16.71,NA,NA,1984,0.57,20,1.76
"1560","066130","하츠",7150,20,0.28,"KOSDAQ","일반전기전자",9.152e+10,666,10.74,NA,NA,7800,0.92,100,1.4
"1561","078000","텔코웨어",9430,-190,-1.98,"KOSPI","서비스업",91496517580,322,29.29,NA,NA,19441,0.49,500,5.3
"1562","336060","웨이버스",1937,-123,-5.97,"KOSDAQ","출판·매체복제",91368677400,NA,NA,NA,NA,1938,1,0,0
"1563","023440","제이스코홀딩스",2230,-10,-0.45,"KOSDAQ","금속",91347099750,NA,NA,NA,NA,2223,1,0,0
"1564","049430","코메론",10090,0,0,"KOSDAQ","의료·정밀기기",91294320000,2286,4.41,NA,NA,20212,0.5,200,1.98
"1565","014200","광림",1006,0,0,"KOSDAQ","운송장비·부품",91250936176,NA,NA,NA,NA,1593,0.63,0,0
"1566","090410","덕신하우징",1980,-80,-3.88,"KOSDAQ","금속",91246508100,78,25.38,NA,NA,1759,1.13,0,0
"1567","208640","썸에이지",653,-27,-3.97,"KOSDAQ","출판·매체복제",90923885862,110,5.94,NA,NA,350,1.87,0,0
"1568","270870","뉴트리",9880,-290,-2.85,"KOSDAQ","음식료·담배",90898213120,2234,4.42,NA,NA,10475,0.94,250,2.53
"1569","222040","코스맥스엔비티",4405,-190,-4.13,"KOSDAQ","음식료·담배",90866340000,NA,NA,148,29.71,2684,1.64,0,0
"1570","034300","신세계건설",22700,-900,-3.81,"KOSPI","건설업",9.08e+10,6539,3.47,NA,NA,56534,0.4,850,3.74
"1571","060900","대한그린파워",488,8,1.67,"KOSDAQ","전기·가스·수도",90775482016,NA,NA,NA,NA,233,2.09,0,0
"1572","291810","핀텔",8390,-330,-3.78,"KOSDAQ","소프트웨어",90674186680,NA,NA,NA,NA,601,13.96,0,0
"1573","032540","TJ미디어",6500,-150,-2.26,"KOSDAQ","일반전기전자",90555458500,230,28.26,NA,NA,5781,1.12,60,0.92
"1574","218150","미래생명자원",4550,130,2.94,"KOSDAQ","음식료·담배",90526090200,64,71.09,NA,NA,1854,2.45,0,0
"1575","226440","한송네오텍",1530,0,0,"KOSDAQ","기계·장비",90418067280,NA,NA,NA,NA,710,2.15,0,0
"1576","004840","DRB동일",4520,90,2.03,"KOSPI","화학",90083600000,NA,NA,NA,NA,18916,0.24,30,0.66
"1577","001560","제일연마",8980,10,0.11,"KOSPI","비금속광물",8.98e+10,813,11.05,NA,NA,12565,0.71,270,3.01
"1578","170920","엘티씨",11060,-100,-0.9,"KOSDAQ","반도체",89196300900,NA,NA,NA,NA,10227,1.08,0,0
"1579","067170","오텍",5790,-110,-1.86,"KOSDAQ","운송장비·부품",89117392950,NA,NA,NA,NA,9973,0.58,130,2.25
"1580","106520","노블엠앤비",2440,340,16.19,"KOSDAQ","의료·정밀기기",89082050280,NA,NA,NA,NA,2173,1.12,0,0
"1581","005870","휴니드",6310,10,0.16,"KOSPI","전기전자",89072054650,994,6.35,NA,NA,10174,0.62,0,0
